DATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,PRCP,TAVG,TMAX,TMIN
2016-04-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,93.19620084277123,79.0
2016-04-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,101.0,78.0
2016-04-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,104.0,79.0
2016-04-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,98.0,79.0
2016-04-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,96.0,79.69800160187845
2016-04-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,101.0,78.0
2016-04-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,102.0,77.32254761904761
2016-04-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,90.0,103.0,79.0
2016-04-22,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,90.0,104.0,80.0
2016-04-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,92.0,102.0,81.0
2016-04-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,103.0,81.0
2016-04-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,91.0,102.0,80.55
2016-04-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,97.59918059116664,82.0
2016-04-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,92.0,101.0,83.0
2016-04-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,90.0,99.0,81.0
2016-04-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,94.0,104.0,82.0
2016-04-30,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,90.0,102.0,81.0
2016-05-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,80.0,89.0,74.00690476190479
2016-05-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,93.0,72.0
2016-05-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,95.0,73.0
2016-05-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,98.0,80.5194988741049
2016-05-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,88.0,99.0,79.70992063492062
2016-05-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.09,80.0,95.0,61.60071428571428
2016-05-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,93.0,71.0
2016-05-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,98.0,78.0
2016-05-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.48,85.0,94.0,77.8446266529773
2016-05-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,81.0,95.0,65.82138095238095
2016-05-12,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.67,80.0,98.0,66.47
2016-05-13,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.09,79.0,88.16785714285714,70.0
2016-05-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,94.0,73.0
2016-05-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,88.0,97.0,77.0
2016-05-16,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,98.0,79.0
2016-05-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,97.0,79.0
2016-05-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,94.0,75.0
2016-05-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.2,82.0,91.0,72.9915620768121
2016-05-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,92.0,77.0
2016-05-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,80.0,90.0,73.33968525480368
2016-05-22,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,95.0,77.60169120142845
2016-05-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,97.0,81.0
2016-05-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,82.0,92.0,72.0
2016-05-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,2.32,82.0,90.89063492063492,71.0
2016-05-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,82.0,90.0,71.0
2016-06-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.09,83.0,93.0,74.0
2016-06-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,97.0,78.62820251970251
2016-06-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,88.0,97.0,79.0
2016-06-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,88.0,98.0,79.0
2016-06-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,98.0,80.0
2016-06-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,94.0,80.0
2016-06-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,95.0,77.01492496392495
2016-06-22,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.64,82.0,91.0,72.9915620768121
2016-06-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.09,85.0,92.0,79.3703210861076
2016-06-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.02,89.0,95.0,79.51576190476192
2016-06-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,98.0,81.0
2016-06-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,99.0,81.0
2016-06-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,96.0,82.0
2016-06-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.07,88.0,95.0,81.0
2016-06-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,95.0,81.0
2016-06-30,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.13,88.0,93.0,81.0
2016-07-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.11,86.0,93.35970668946636,81.0
2016-07-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.2,86.0,93.0,81.0
2016-07-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,3.22,82.0,90.0,74.91202441349499
2016-07-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.13,83.0,89.0,78.0
2016-07-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.58,82.0,86.0,79.87633333333333
2016-07-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.01,84.0,90.0,79.0
2016-07-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.09,85.0,92.0,79.3703210861076
2016-07-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,92.0,80.0
2016-07-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.15,84.0,92.0,77.76338738205379
2016-07-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,91.0,80.0
2016-07-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.32,85.0,94.0,77.8446266529773
2016-07-12,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.15,84.0,90.0,80.0
2016-07-13,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.19,84.0,91.0,81.0
2016-07-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.28,86.0,95.0,77.01492496392495
2016-07-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.69,86.0,94.0,80.03379094417492
2016-07-16,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.6,81.0,84.0,79.0
2016-07-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.09,82.0,88.0,77.78794841269843
2016-07-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.08,83.0,89.0,78.0
2016-07-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.16,84.0,90.0,79.0
2016-07-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.33,84.0,91.0,80.0
2016-07-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.12,83.0,92.0,77.02494580527907
2016-07-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.02,83.0,92.0,77.02494580527907
2016-07-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.2,83.0,93.0,79.0
2016-07-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.23,80.0,88.0,73.00316666666667
2016-07-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.04,82.0,89.0,78.0
2016-07-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.17,85.0,92.0,78.0
2016-07-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,94.0,80.0
2016-07-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.01,84.0,94.0,80.0
2016-07-30,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,92.64847444432942,80.0
2016-07-31,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.04,86.0,94.0,80.03379094417492
2016-08-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,93.0,78.0
2016-08-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.03,83.0,91.0,77.19943972986076
2016-08-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,94.0,80.0
2016-08-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.11,87.0,94.0,80.0
2016-08-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.02,86.0,92.0,81.0
2016-08-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.66,82.0,91.0,72.9915620768121
2016-08-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.07,83.0,89.0,80.0
2016-08-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,93.0,80.0
2016-08-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.09,82.0,91.0,72.9915620768121
2016-08-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.26,80.0,81.0,78.0
2016-08-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.67,81.0,86.0,78.0
2016-08-12,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.47,84.0,94.0,79.0
2016-08-13,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,93.35970668946636,81.0
2016-08-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,91.0,81.0
2016-08-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.14,85.0,94.0,77.8446266529773
2016-08-16,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.31,86.0,93.0,80.0
2016-08-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.68,82.0,87.0,77.83861904761905
2016-08-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.3,81.0,88.0,80.0
2016-08-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,94.0,80.03379094417492
2016-08-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,95.0,80.0
2016-08-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.5,81.0,86.0,78.18942857142856
2016-08-22,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,81.0,88.0,75.0
2016-08-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,94.0,77.0
2016-08-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,88.0,95.0,81.18347943722942
2016-08-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.5,88.0,97.0,78.76773000713595
2016-08-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,91.0,77.19943972986076
2016-08-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,96.0,80.0
2016-08-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,94.0,77.8446266529773
2016-08-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,96.0,81.0
2016-08-30,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,89.0,96.0,82.0
2016-08-31,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.37,86.0,95.0,77.01492496392495
2016-09-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,92.0,80.0
2016-09-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.56,83.0,94.0,71.53013636363636
2016-09-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,90.0,79.0
2016-09-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.06,85.0,90.0,80.0
2016-09-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.36,82.0,87.0,77.83861904761905
2016-09-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.02,83.0,90.0,80.0
2016-09-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,94.0,77.8446266529773
2016-09-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,96.00445520322063,79.0
2016-09-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,95.0,77.60169120142845
2016-09-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,5.21,83.0,92.0,77.02494580527907
2016-09-12,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.09,81.0,88.0,77.43081865356864
2016-09-13,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,89.0,79.0
2016-09-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,93.0,80.0
2016-09-16,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,87.0,94.67467972239935,80.0
2016-09-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,2.05,83.0,95.0,71.09483766233767
2016-09-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.28,82.0,91.0,72.9915620768121
2016-09-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,2.14,84.0,91.1347300493624,78.0
2016-09-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.03,82.0,88.0,77.78794841269843
2016-09-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.63,80.0,89.0,74.00690476190479
2016-09-22,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,82.0,93.0,78.0
2016-09-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.01,85.0,93.0,79.0
2016-09-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.2,84.0,91.0,80.0
2016-09-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,1.59,81.0,91.0,71.29199514374514
2016-09-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.98,82.0,89.0,78.0
2016-09-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.1,83.0,93.0,78.0
2016-09-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,84.0,93.0,79.0
2016-09-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.1,84.0,92.0,77.76338738205379
2016-09-30,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,85.0,94.0,80.0
2016-10-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,86.0,94.0,81.0
2016-10-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.39,86.0,96.0,80.0
2016-10-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,84.0,96.0,69.93279792429793
2016-10-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,84.0,92.0,80.0
2016-10-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,92.0,77.02494580527907
2016-10-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.03,86.0,92.0,78.0
2016-10-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.03,83.0,90.21626168384105,80.0
2016-10-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,82.0,94.0,69.49375
2016-10-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.08,83.0,92.0,79.0
2016-10-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.14,80.0,89.0,78.0
2016-10-12,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,90.0,78.77953641904266
2016-10-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,79.0,91.0,72.0793704906205
2016-10-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,79.0,91.0667297424797,72.0
2016-10-16,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,81.0,92.0,71.0
2016-10-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,82.0,92.0,73.0
2016-10-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,93.0,75.83555947182981
2016-10-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,83.0,93.0,74.0
2016-10-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,80.0,92.0,73.75233333333335
2016-10-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,78.0,90.0,67.43373469504353
2016-10-22,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,82.0,90.0,71.0
2016-10-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,79.0,90.0,72.0
2016-10-24,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,79.0,90.0,70.02678391053392
2016-10-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,78.0,90.0,67.43373469504353
2016-10-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.05,79.0,91.0,72.0
2016-10-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.49,77.0,83.0,72.39166666666667
2016-10-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.75,77.0,85.0,70.65933333333334
2016-10-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,79.0,88.0,74.0
2016-10-30,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.31,78.0,90.0,67.43373469504353
2016-10-31,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,80.0,91.0,71.75534126984127
2016-11-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,79.0,91.0,72.0793704906205
2016-11-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,82.0,92.0,74.0
2016-11-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,80.0,91.0,71.75534126984127
2016-11-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,80.0,86.0,75.69095182595183
2016-11-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.08,74.0,78.0,68.82
2016-11-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,74.0,85.0,67.0
2016-11-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,74.0,85.0,66.0
2016-11-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,73.0,86.0,67.0
2016-11-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,75.0,86.0,65.0
2016-11-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,73.0,87.0,64.0
2016-11-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,73.0,88.0,66.0
2016-11-12,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,69.0,75.28,66.0
2016-11-13,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,75.0,89.0,63.71642195304695
2016-11-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,74.0,86.0,65.0
2016-11-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,69.0,85.0,60.68424206349206
2016-11-16,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,69.0,90.68,57.414761904761896
2016-11-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,67.0,85.0,54.80116666666667
2016-11-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,71.0,84.0,59.0
2016-11-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,71.0,85.0,60.0
2016-11-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,68.0,84.0,57.069884920634905
2016-11-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,69.0,83.0,60.0
2016-11-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,69.0,82.0,60.0
2016-11-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,69.0,82.0,59.0922380952381
2016-11-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,69.0,84.0,58.63680952380952
2016-11-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,69.0,85.0,62.0
2016-11-30,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,71.0,84.85,59.400722186310425
2016-12-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,74.0,85.0,62.0
2016-12-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,69.0,85.0,62.0
2016-12-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,72.0,85.0,62.0
2016-12-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,64.0,80.0,51.73
2016-12-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,65.0,85.0,58.0
2016-12-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,64.0,82.0,58.0
2016-12-09,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,60.0,73.0,49.04083333333334
2016-12-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,63.0,80.0,51.0
2016-12-12,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,59.0,69.32333333333332,50.0
2016-12-13,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,57.0,71.0,49.0
2016-12-14,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,57.0,61.12666666666667,52.0
2016-12-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,63.0,77.87778571428572,53.0
2016-12-16,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,63.0,79.0,54.0
2016-12-17,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,67.0,80.0,55.0
2016-12-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,65.0,80.0,56.0
2016-12-19,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,65.0,80.0,57.0
2016-12-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,64.0,78.0,53.1775238095238
2016-12-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,68.0,81.86934523809525,60.0
2016-12-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,68.0,81.0,56.716562049062055
2016-12-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,66.0,80.0,54.56283333333333
2016-12-29,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,59.0,73.16,47.589
2016-12-30,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,65.0,78.0,55.0
2016-12-31,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,67.0,81.0,55.369035769785796
2017-01-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,63.0,79.0,56.0
2017-01-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,66.0,78.0,57.0
2017-01-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,59.0,63.75666666666667,54.0
2017-01-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,56.0,60.77916666666667,54.0
2017-01-07,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,59.0,76.0,47.10133333333333
2017-01-08,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,62.0,78.0,50.0
2017-01-10,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.05,59.0,63.0,53.49866666666666
2017-01-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,62.0,76.0,52.0
2017-01-15,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,60.0,75.0,48.66799999999999
2017-01-18,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,62.0,79.0,49.0
2017-01-20,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,62.0,80.0,49.0
2017-01-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,65.0,80.0,53.0
2017-01-25,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,68.0,84.0,55.0
2017-01-27,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,72.0,85.38936507936509,60.0
2017-01-28,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,64.0,77.0,50.329666666666654
2017-01-31,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,63.0,77.0,51.807166666666674
2017-02-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,68.0,82.0,54.0
2017-02-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,70.0,87.0,61.47083333333333
2017-02-11,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,67.0,81.0,55.369035769785796
2017-02-16,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,69.0,85.0,60.68424206349206
2017-02-21,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,79.0,92.0,71.03671428571427
2017-02-23,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,73.0,85.05,62.44689954489954
2017-02-26,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,68.0,84.0,57.069884920634905
2017-03-01,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,72.0,88.0,56.0
2017-03-02,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,79.0,94.0,60.0
2017-03-03,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,78.0,92.0,70.51138095238096
2017-03-04,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.04,79.0,86.0,71.368
2017-03-05,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.01,78.0,88.56510317460321,70.0
2017-03-06,BGM00041907,"ISHURDI, BG",24.153,89.049,13.7,0.0,76.0,89.0,67.63141414141414
