"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-03","0.02","82","93","77"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-04","0.00","86","96","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-05","0.00","88","95","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-06","0.00","90","98","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-07","0.00","89","98","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-08","0.03","86","93","83"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-09","0.03","89","97","82"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-10","1.62","86","95","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-11","0.91","86","93","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-12","0.09","84",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-13","0.00","88","96","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-14","0.00","90","98","83"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-15","0.06","90","102","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-16","0.00","86","99","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-17","0.48","87","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-18","0.00","90","99","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-19","0.00","82","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-20","0.00","84","94","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-21","0.00","88","97","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-22","0.00","89","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-23","0.00","86",,"81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-24","0.00","85","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-25","0.02","83","90","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-26","0.00","86","93","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-27","0.19","84","91","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-06-28","0.00","82","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-01","2.36","85",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-02","0.17","85","94","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-03","1.07","82","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-04","0.35","83","89","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-05","0.02","85","92","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-06","0.04","87","94","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-07","0.00","87","96","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-08","0.33","83",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-09","0.06","85","92","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-10","0.03","85","93","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-11","0.06","85","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-12","0.00","87","96","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-13","0.00","86","93","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-14","0.02","88","95","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-15","0.00","87","93","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-16","0.19","84","91","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-17","0.87","87","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-18","0.00","86","93","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-19","0.00","92","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-20","0.03","88","96","83"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-21","0.08","85","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-22","0.92","82","89","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-23","0.78","82","89","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-24","1.45","81",,"79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-25","0.87","81",,"77"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-26","0.13","83","88","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-27","0.80","82","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-28","4.46","82","89","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-29","1.79","83","91","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-30","0.41","83","91","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-07-31","0.34","84","91","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-01","0.30","82","89","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-02","0.24","82","86","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-03","0.73","83","90","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-04","0.04","85","93","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-05","0.00","86","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-06","0.07","87","92","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-07","0.00","85","92","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-08","0.00","85","91","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-09","0.00","85","93","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-10","0.00","87","96","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-11","0.00","84","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-12","0.00","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-14","0.00","86","94","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-15","0.00","87","94","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-16","0.00","87","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-17","0.00","87",,"81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-18","0.00","89","98","82"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-19","0.09","90","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-20","0.00","86","93","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-21","1.03","84","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-22","0.19","84","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-23","0.00","83","93","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-24","0.05","85",,"81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-25","0.51","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-26","0.05","85","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-27","0.04","85",,"81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-28","0.16","85","92","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-29","0.00","86","94","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-30","0.00","87","95","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-08-31","0.24","87","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-01","0.24","84","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-02","1.30","82","88","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-03","0.08","88",,"79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-04","0.00","86","94","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-05","0.00","85","93","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-06","0.00","83","90","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-07","0.09","82",,"80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-08","0.00","86",,"79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-09","0.00","85","93","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-10","0.00","85","93","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-11","0.00","84","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-12","0.00","87","94","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-13","0.03","83",,"77"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-14","0.00","83",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-15","0.00","85","93","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-16","0.00","87","94","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-19","0.00","88",,"79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-20","0.62","81","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-21","0.79","83","90","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-23","0.00","85","94","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-24","0.00","87","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-25","0.00","84",,"81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-26","0.00","85",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-27","0.00","88","97","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-28","0.00","87","96","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-29","0.00","87","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-09-30","0.00","85",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-01","0.00","84","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-02","0.00","83","96","73"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-03","0.00","84","97","77"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-04","0.00","85",,"76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-05","0.00","85","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-06","0.00","82","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-07","0.00","82","93","75"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-10","0.35","78","88","74"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-11","1.75","76",,"75"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-12","0.51","75","78",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-13","1.04","73",,"72"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-14","0.00","79","89","71"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-15","0.00","78","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-16","0.00","78","89","69"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-17","0.00","78","90","68"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-18","0.00","81","91","69"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-19","0.00","82",,"72"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-20","0.00","81","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-21","0.00","80","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-22","0.00","79","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-23","0.00","78","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-24","0.00","81","91","72"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-25","0.00","75","89","64"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-26","0.00","75","88","62"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-27","0.00","75","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-28","0.02","74",,"68"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-29","0.00","76","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-30","0.00","77",,"68"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-10-31","0.00","79","88","70"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-07","0.00","72","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-08","0.00","71","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-09","0.00","74","85","58"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-10","0.00","72","84","63"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-11","0.00","72","85","62"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-12","0.00","68","86","62"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-13","0.00","73","85","61"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-14","0.00","72","86","63"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-15","0.00","73",,"63"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-16","0.00","74",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-17","0.00","69","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-18","0.00","68","86","57"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-19","0.00","71","85","56"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-22","0.00","68","83","59"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-23","0.00","67",,"60"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-24","0.00","70",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-25","0.00","68","84","59"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-26","0.00","70","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-27","0.00","71",,"60"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-28","0.00","69","86","59"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-29","0.00","69","85","59"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-11-30","0.00","69","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-12-01","0.00","68",,"60"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-12-02","0.00","63","82","57"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-12-03","0.00","66","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-12-04","0.00","67","82","55"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-12-05","0.00","68","81","57"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-12-06","0.00","65","79",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-12-07","0.00","65",,"53"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-12-08","0.00","65","79","53"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-12-09","0.00","64",,"53"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-12-10","0.00","68",,"53"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-12-11","0.00","67","81","53"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2018-12-31","0.00","60",,"50"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-01-01","0.00","63",,"48"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-01-02","0.00","58",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-01-03","0.00","61","76","49"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-01-04","0.00","57","74","46"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-01-05","0.00","61","77","49"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-01-07","0.00","58",,"48"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-01-09","0.00","60","77","51"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-01-10","0.00","61","76","48"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-01-12","0.00","60",,"51"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-01-13","0.00","64","79",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-05-22","0.97","85","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-05-23","0.00","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-05-24","0.46","84","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-05-25","0.28","79",,"73"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-05-26","0.00","88","98","75"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-05-27","0.00","89","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-05-28","0.00","87","97","75"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-05-29","0.00","88","98","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-05-30","0.09","81",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-05-31","0.00","85",,"73"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-01","0.00","87","96","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-02","1.50","77","83","71"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-03","0.00","81","87","71"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-04","0.00","84","94","77"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-05","5.28","80","86","75"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-06","0.00","84","92","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-07","0.00","85","93","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-08","0.00","85","94","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-09","0.00","83",,"79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-10","0.00","90","98","82"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-12","0.00","86",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-13","0.00","90","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-14","0.00","88","99","83"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-15","0.00","87","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-16","0.00","90","100","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-17","0.57","87","100",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-18","0.00","86","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-19","0.00","90","99","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-20","0.00","88","99","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-23","0.00","88","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-24","0.00","89","98","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-25","0.00","90","98","83"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-26","0.28","85","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-27","2.52","84","92","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-28","0.00","87",,"78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-29","0.00","86","94","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-06-30","0.00","87","95","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-01","0.00","87","94","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-03","0.05","87","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-04","0.77","86","94","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-05","0.00","86","93","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-06","0.07","84","88","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-07","0.23","84","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-08","0.43","83","90","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-09","1.62","84","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-10","0.20","84","92","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-11","1.19","82","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-12","2.22","84","95","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-13","1.21","82","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-14","0.05","85","94","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-15","0.48","83","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-16","0.00","85","95","77"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-18","0.00","88","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-19","0.00","88","96","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-20","0.00","88","97","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-21","0.00","89","96","82"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-23","0.75","86","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-24","0.50","83","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-25","0.00","85","93","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-26","0.55","82","86","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-27","0.00","83","91","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-28","0.00","84","90","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-29","1.11","83","92","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-30","0.00","85","94","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-07-31","0.02","85","94","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-01","0.16","85",,"80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-02","0.03","86","94","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-03","0.17","85","91","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-04","0.00","88","96","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-05","0.00","89","97","82"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-06","0.00","88","95","83"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-07","0.00","84","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-08","1.03","81","85","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-09","0.00","86","94","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-10","0.00","87","96","82"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-11","0.00","88","97","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-12","0.00","87","95","83"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-13","0.40","83","89","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-14","1.13","81","83","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-15","0.31","84","90","77"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-16","1.71","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-17","0.05","84","91","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-18","0.00","84","91","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-19","0.00","85","93","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-20","0.00","89",,"80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-21","0.00","87","96","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-22","0.03","85","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-23","0.13","85","93","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-24","0.12","85","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-25","0.35","85","93","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-26","0.00","87","94","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-27","0.00","87","94","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-28","0.00","87","94","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-29","0.00","87","95","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-30","0.00","87","96","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-08-31","0.59","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-01","0.17","87","97","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-02","0.04","86","94","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-03","0.00","87","94","82"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-04","0.26","84",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-05","0.01","84","90","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-06","0.00","85","92","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-07","0.08","84","91","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-08","0.05","84","92","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-09","0.10","85","93","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-10","0.00","86","96","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-11","0.42","85","94",
